,text_data,sentiment,label
1507,"Update cuma untuk UI dan UX yg kurang penting! Watching Experience malah ga ditingkatin, streaming/download FHD kebanyakan buffering, di platform lain stabil, cuma di disney+ yg ga stabil.",0,Negative
1508,"cuma mundurin waktu 10 detik resolusi layar jadi terus menerus rendah, bikin enggak nyaman nonton. mending di situs bajakan",0,Negative
1509,"Tolong di tambahkan lagi fitur penambah/pengurang kualitas video seperti kualitas 140, 270, 360. Percuma kalo semakin hd kalo masih. Ada video yg patah². Dan juga buat solusi untuk hp yg TDK mendukung kualitas hd.",0,Negative
1510,"Masih bnyk kekurangan dari mulai gak bisa lock resolusi pdhl udh setting full hd tp sekalinya sinyal buruk lngsung burik hrs nya gk usah maksa muterin dngan rendahin kualitasnya, biarin aja buffering, Trs ini gak ada opsi gedein tulisan subtitle nya kah? Mata saya sakit gara² baca subtitle yg super kecil, trs ada in lock screen biar gk bisa sentuh apa² kdng sering kesentuh trs gk sngaja ngulangin lg video dri awal, kan kzl jg hrs nyari menit trakhir nonton tdi, selebihnya smoga mkin bnyk filmnya",0,Negative
1511,"Kenapa ya meskipun udah di download tapi video nya ga lancar, macet-macet gitu. Seharusnya kalo sudah di download kan lancar2 aja. Solusinya gmn ya",0,Negative
1512,"Saya jarang2 ngasih rating, udah bayar mahal2 nonton bufer terus, streaming lambat, padahal internet kenceng, buka Netflix lancar2 aja, giliran buka Disney lambatnya bukan main",0,Negative
1513,"Pelayanan semakin buruk,langganan setahun hbia update tiba² gk bisa buat nonton,di unistal trus di instal ulang gk bisa log in krna gk ada kode otp yg di kirim,,,,buruk bnget dehh pokoknya sekarang",0,Negative
1514,"Filmnya keren tapi,baru berlangganan tanggal 12 mei kemarin udh kumat video gak di bisa di play padahal jaringan oke oke aja tuh, sedikit kecewa;) Nb:Video yang tida bisa di play semua.",0,Negative
1515,"film film nya bagus, resolusi nya bagus, tapi yg bikin saya kasih 1 bintang itu karena setiap saya ingin connect akun saya ke tv saya ribet, ga bisa bisa, setiap saya tekan website yg di tuju nya malah kemana/beda, udh berbulan bulan saya ga bisa nonton di tv saya karena hal sepele gini, tolong bantu saya cara nya bagaimana, terimakasih",0,Negative
1516,"film film nya bagus, resolusi nya bagus, tapi yg bikin saya kasih 1 bintang itu karena setiap saya ingin connect akun saya ke tv saya ribet, ga bisa bisa, setiap saya tekan website yg di tuju nya malah kemana/beda, udh berbulan bulan saya ga bisa nonton di tv saya karena hal sepele gini, tolong bantu saya cara nya bagaimana, terimakasih",0,Negative
1517,"Gak bisa login ke akun pesan otp gak di berikan opsi telpon pun gak bisa padahal sering langganan baru kali ini parah banget, kirim email pun belum di balas sampai sekarang",0,Negative
1518,"Gak bisa login ke akun pesan otp gak di berikan opsi telpon pun gak bisa padahal sering langganan baru kali ini parah banget, kirim email pun belum di balas sampai sekarang",0,Negative
1519,"bintang 3, karna kekurangan disney untuk yang aku rasain sekarang, kenapa akun device gak bisa dihapus ?, kenapa email yang terdaftar di akun gak bisa di ubah .? bahkan nyari pengaturan akun aja terkait email, password, device gak ada .?? semoga bisa ditingkatkan. supaya bisa diatur oleh pemilik akun. terimakasih",0,Negative
1520,"Aplikasi hiburan Terrrrrrr-gajelas, masa video nya udh gabisa diputar, padahal pas awal pake bisa bisa aja, sekarang gabisa dan ada info pl-1001, yg nasib sama like biar di perbaiki",0,Negative
1521,"Aplikasi hiburan Terrrrrrr-gajelas, masa video nya udh gabisa diputar, padahal pas awal pake bisa bisa aja, sekarang gabisa dan ada info pl-1001, yg nasib sama like biar di perbaiki",0,Negative
1522,"Akhirnya tampilan yang digunakan lebih nyaman. Cuman sayang setiap mau masuk harus ditanya dulu profilnya sehingga menambah langkah untuk masuknya padahal baru bisa 1 profil + profil anak. Serta, seharusnya dibuat mode auto login terutama kalau yang make emang cuman 1 profil",0,Negative
1523,"Mucul masalah DMR. Sudab ku update,log out terus log in kebali, undah ku uninstal terus ku instal kembali tetep aja gk bisa keplay filmnya muncul maslaah DMR terus",0,Negative
1524,"Mucul masalah DMR. Sudab ku update,log out terus log in kebali, undah ku uninstal terus ku instal kembali tetep aja gk bisa keplay filmnya muncul maslaah DMR terus",0,Negative
1525,"Log in di smart TV gak bisa, nonton di HP keback sendiri, gimana sih ini, perasaan kemarin baik2 aja",0,Negative
1526,"Jelek banget sekarang, pilih resolusi 1080p, tapi kayak 480p, kecepatan download video lambat banget, padahal download aplikasi di Play Store cepet. Semoga update berikutnya bisa lebih baik",0,Negative
1527,"Baru bgt berlanganan tapi pas mau masuk ngga bisa lg karna kode OTP nya ngga bisa"" dan ngga dapet"" kode OTP nya sangat kecewa..",0,Negative
1528,"Disney+ Hotstar sangat mengecewakan, kualitas gambar nya sudah di set ke HD tetap saja burem bahkan low quality sekali tolong diberbaiki!",0,Negative
1529,"Aplikasi aneh, buat log in aja susah banget dapat SMS nomor OTP, padahal saya sudah berlangganan",0,Negative
1530,"Di android tv kenapa daftar film nya jadi babak belur?, Sudah uninstall dan install lagi masih tetap sama, saya ada 2 tv dan semua seperti itu, sebelumnya ga ada masalah",0,Negative
1531,"Sudah update terbaru, namun tampilannya tidak bisa update seperti teman saya. Versinya masih versi lawas. Itu tuh kenapa ya? Udah coba uninstall juga masih versi lawas",0,Negative
1532,"Sudah update terbaru, namun tampilannya tidak bisa update seperti teman saya. Versinya masih versi lawas. Itu tuh kenapa ya? Udah coba uninstall juga masih versi lawas",0,Negative
1533,"Tolong diperbaiki aplikasinya, nonton film layarnya sering redup sendiri sampe kadang ga keliatan gambarnya",0,Negative
1534,"Tolong diperbaiki aplikasinya, nonton film layarnya sering redup sendiri sampe kadang ga keliatan gambarnya",0,Negative
1535,"Lumayan, kalau bisa ditambahkan fitur atur ukuran subtitle seperti yang di aplikasi lain",0,Negative
1536,"Tidak bisa log in karena tidak ada kode otp yang dikirim, padahal udh masukin nomor yang betul tapi tetap tidak bisa, tolong dong gimana ini, masa mau Log in aja gabisa.",0,Negative
1537,"Tidak bisa log in karena tidak ada kode otp yang dikirim, padahal udh masukin nomor yang betul tapi tetap tidak bisa, tolong dong gimana ini, masa mau Log in aja gabisa.",0,Negative
1538,"Metode pembayaran sangat minim,dulu bisa lewat indomart,sekarang tidak bisa lagi..! Pengguna tidak layak untuk pembelian ini..?? Maksud apa sih",0,Negative
1539,"Sudah langganan tapi ketika log in ulang gak dapet kode negara indo,india terus..mau log in sambungkan ke tv jadi gak bisa..mubazir jadinya",0,Negative
1540,"Tadi malem update, sekalian download film biar nonton tanpa kuota pas disekolah eh entah kenapa malah keluar tulisan kalo saya offline lebih Dari sebulan jadi gabisa nonton. Udah update bukannya makin bagus malah makin jelek",0,Negative
1541,"Tadi malem update, sekalian download film biar nonton tanpa kuota pas disekolah eh entah kenapa malah keluar tulisan kalo saya offline lebih Dari sebulan jadi gabisa nonton. Udah update bukannya makin bagus malah makin jelek",0,Negative
1542,"Aku make ini Uda hampir w tahun Iyah, awal awal sih buuaagus pol. Tapi gatau kenapa setiap aku mau nonton sekarang, jadi patah patah dan gabisa ditonton",0,Negative
1543,"Kenapa tanpa konfirmasi saldo DANA saya secara otomatis lgsg terpotong dan lgsg lanjut berlangganan?? Padahal saya hanya coba sebulan aja bukan untuk terus menerus.. Tolong di respon karena ini menyangkut uang , terima kasih",0,Negative
1544,"Kenapa kok gak ada kungfu panda, transformer sama fast and furious kurang lengkap terus yang film indo gak ada yowes bend masak apk prabayar filmnya kurang lengkap 😥😥😥 kalo bisa di update lagi yang lebih baik untuk translet sama kualitas gambar 👍",0,Negative
1545,"Habis update keluar sendiri minta login lagi, email lupa + pass lupa pulak, aneh cuma ada disini aplikasi tetangga gk ada kek gini, cocok org pada kecewa",0,Negative
1546,Kesal.saya berlangganan dari lama namun sayang pembelian paket bulanan mengalami perubahan harga.tolong saya terbiasa berlangganan melalui pembayaran di aplikasi mytelkomsel,0,Negative
1547,"bisa gak si cara berlangganan nya tuh gausah ganti ganti bikin ribet tau, kemaren bisa bisa aja ko berlangganan lewat my telkomsel sekarang malah gabisa lagi,ribet padahal udah berlangganan kaya biasanya. aku suka banget loh padahal sama ini apk tapi karna cara berlangganan nya suka ganti² jadi agak males sumpahhhh!!",0,Negative
1548,"Sering Error PL-1001, sudah aku uninnstall terus instal lagi sama problemnya, udh aku hapus data terus login lagi sama aja gk bisa play ada tulisan terjadi kesalahan (PL-1001) terus menerus:v, gimana mau screenshot kendala kalau screenshot aja dilarang di dalam aplikasinya",0,Negative
1549,"Sering Error PL-1001, sudah aku uninnstall terus instal lagi sama problemnya, udh aku hapus data terus login lagi sama aja gk bisa play ada tulisan terjadi kesalahan (PL-1001) terus menerus:v, gimana mau screenshot kendala kalau screenshot aja dilarang di dalam aplikasinya",0,Negative
1550,Untuk dub indo nya lebih lengkap lagi ya dan kecepatan dounload lebih di kencangkan saya dounload series atar wars jedi calone wars cuman dapet 400 KB tapi jika saya mendownload film atau series lain langsung kecepatan 1 mb,0,Negative
1551,"Pengen nonton ga bisa diputar, muncul error' terus kenapa ya. Jaringan stabil buat nonton YouTube padahal, tapi asal buka Disney malah ga bisa",0,Negative
1552,"Jangan ada yang mau coba2 daftar a/berlangganan,pst nyesel sprti sy.sblm berlangganan bs nontn sepuasnya cmn -+4 hari.pas berlangganan sy pikr akan sm pas sy login,tau2nya nyesal aplgi lgsg daftar setahun.ngak ada film bagus yg bs di nontn,hampir smua ngak bs.klu pun mau nontn harus cek smua dlu krn blm tentu bs di tontn.nyesel pake bgt",0,Negative
1553,"Jangan ada yang mau coba2 daftar a/berlangganan,pst nyesel sprti sy.sblm berlangganan bs nontn sepuasnya cmn -+4 hari.pas berlangganan sy pikr akan sm pas sy login,tau2nya nyesal aplgi lgsg daftar setahun.ngak ada film bagus yg bs di nontn,hampir smua ngak bs.klu pun mau nontn harus cek smua dlu krn blm tentu bs di tontn.nyesel pake bgt",0,Negative
1554,"Baru tadi pagi diperbarui sekarang gak bisa masuk karena kode otp gak ada yg masuk di nomer yang aku pake buat akun, udah kirim email kepusat bantuan tapi sampe siang gak ada balasan dan masih belum bisa masuk, agak sayang sih masih punya paket berlangganan cukup lama tapi apk gak bisa log in, sudah coba versi web di laptop juga gak bisa hiks",0,Negative
1555,Bayar doank gak bisa log in...aplikasi apa ini...giliran pembayaran masuk nya cepet...giliran ke log in gak bisa masuk masuk otp nya...pihak disney pun tak punya solusi...aplikasi nya tidak bagus,0,Negative
1556,"Kode OTP ga masuk udah coba di 2 nomor beda tetep ga masuk, yauda ga jadi download dan langganan. Uninstall lagi",0,Negative
1557,"Gimana ini gua bener² gabisa login, di hp ataupun di tv. Slalu ada tulisan tersambung vpn padahal gua ga nyalain vpn. Mana baru langganan",0,Negative
1558,Uda langganan di paket halo+ telkomsel tapi disuruh bayar lagi. Cek ke telkomsel katanya ada upgrade sistem disney+ disuruh cek berkala tapi sampe sekarang masih aja disuruh bayar. Padahal sehari sebelumnya masih bisa nonton. Gatau yang salah telkomsel apa disney+,0,Negative
1559,Kok susah mau login ya. Uda masukin nomor telepon tapi tetep aja ga dapet verifikasi via sms atau telpon. Uda dicoba terus dari semalem padahal. Lah ini gimana mau langganan lagi heyy kalo login aja gabisaa,0,Negative
1560,"Aplikasinya sangat bagus, apalagi bisa kualitas 1080 dan bisa dub Indo. Bagus deh pokoknya.",1,Positive
1561,"Beberapa film di take down tanpa kejelasan, sering ngefreeze dan bikin device jadi ikutan error tapi suara video tetap berjalan, video yg sudah di download tidak dapat di play, sering terjadi error lain juga, masih banyak banget kekurangan di performanya, semoga dapat diperbaiki kedepannya.",0,Negative
1562,Udh di download film nya masih aja tidak bisa di buka film nya...tolong dong di perbaiki muter mu loading film nya,0,Negative
1563,"saya pelanggan Halo, semenjak peralihan paket HALO+ dgn deskripsi langganan disney+ hotstar di aktifkan terpisah dan tidak dikenakan biaya tambahan itu BOHONG! saya harus bayar 20rb agar bisa mengaktifkan layanan ini.",0,Negative
1564,"Kenapa akhir akhir ini error terus ya di HP maupun di TV android kemarin sempat normal tp skrng error lagi, mana sisa langganan masih 3bulan lagi.. Semoga segera di perbaiki sangat disayangkan sih.. ""Kesalahan pemutaran, terjadi kesalahan. (NM-4730)",0,Negative
1565,Saya sdh berlangganan sejak thn 2022 berakhir sep 2023.selama liburan ramadhan dianey+ gk bisa dibuka. Saya coba berlangganan dari awal barusan tgl 2mei 2023 berakhir 2mei 2024.tpi tetap gk bisa diputar film di tv nya. Padahal sdh connect.hanya bisa nonton di HP. Rugi besar dh.tlng di perbaiki sistemnya. Gk guna ntn di HP. Bikin mata rusak.,0,Negative
1566,"bagus banget, cuma kenapa pas saya mau download, malah ada peringatan limit, cuma bisa download 5 episode. Padahal saya baru download 4",0,Negative
1567,"Sering loading saat nonton, padahal sinyal bagus, untuk nonton netf**x lancar, vi* lancar, cuma Disney doang loading terus",0,Negative
1568,Download dan langganan 1 tahun karena drama dr romantic 3 tapi kecewa sering macet padahal sinyal penuh dan app yang sejenis disney+ hotstar lancar semua,0,Negative
1569,"Percuma aja di sedian pilihan resolusi,gw dh pilih full hd,tapi Masih suka turun ke sd,jadi gk enak nonton nya, mendingan ngelek ngelek, Dari pada video quality nya turun naik,satu lagi knp gak ada fitur double tap buat maju mundurin video,itu fitur berguna bngt, memper mudah bngt.",0,Negative
1570,Sangat sayangkan untuk film dari Disney dan Marvel sudah lumayan lengkap akan tetapi saat sudah berlanggan filmnya tidak dapat diputar so saddddd;(,0,Negative
1571,"Semua film tidak bisa diputar, setiap mau nonton film selalu error bahkan sudah saya uninstall dan install ulang tetap saja di semua film ngfreeze. Di coba pakai paket kuota di HP dan coba wifi dirumah sinyal kuat masih juga ga mau respon. Tolong diperbaiki lagi pelayanan Disney nya. Cape kirim email ke Disney cuma jawaban robot tidak ada tanggapan yang lain.",0,Negative
1572,"Jujur selalu langganan app ini. Tapi 1 bulan terakhir gak bisa muter video. Buat apa langganan klo gak bisa nonton . Sebel bgt sih. Padahal dulu baik"" aja . Cepat perbaiki lah !!!!",0,Negative
1573,"Punya aplikasi ini ga bs di buka, pas diklik cm ada tulisa memproses trs ngeblank ga ada gambarnya sm skl. Udah langganan 1 thn ga bs MENIKMATI",0,Negative
1574,"Saya berlangganan cukup lama. Tiap bulan sudah otomatis dibayar,meskipun jarang sekali saya pakai. Hanya saya pertahankan karena film2nya banyak yg bagus untuk ditonton anak saya. Dan awalnya gambarnya cukup bagus dan jernih,tetapi belakangan ini mengapa seperti terpatah2.. jadi tidak nyaman melihatnya. Harap diperbaiki.. supaya sy tetap merasa tdk masalah untuk ttp berlangganan meskipun tidak selalu saya tonton film2nya.",0,Negative
1575,"Pas Nonton series yg r18+, pas lanjut ke episode berikutnya kudu konfirmasi terus, mana kalau udah dikonfirmasi playernya ngebug tombol full screennya ilang terus balik ke mode portrait. ganggu banget mana kudu restart terus abis nonton 1 episode",0,Negative
1576,"Sebelumnya udah pernah ngeluh soal konten tidak bisa diputar. Sekarang kejadian lagi dengan keluhan yang sama. Setiap memutar konten selalu muncul tulisan ""Terjadi Kesalahan (PL-1001)""",0,Negative
1577,"Bagaimana ini cara pembatalannya, tiap bulan saya tidak menonton tapi hrs membayar terus karna tidak ada tombol pembatalan langganan. Menyebalkan sekali 🥹😭😭",0,Negative
1578,Kenapa sih aplikasinya nggak bisa di install udah berkali kali di pencet juga nggak biasa gimana nih aku padahal pengen banget nonton di aplikasi ini tapi nggak bisa di install mohon bantuan nya ya k,0,Negative
1579,"aplikasinya udh bagus bgt buat aku, tapi pengen ada fitur share filmnya ke story ig gitu kaya aplikasi sebelah hehe, sama film horor nya di banyakin😙",1,Positive
1580,Aplikasinya bagus..tapi kenapa waktu saya mau berlangganan sandi goggle saya selalu disalahkan ya??padahal sandinya sudah bener loh..sampai sekarang msh belum bisa langganan gegara sandi disalahkan..sedih😭🙏🏻mau ganti akun goggle lain jga gak bisa..,0,Negative
1581,"Blom bisa kasih bintang 5 dulu,soalnya saya sdh berlangganan wkt pengen mutar film malah gk bisa d suruh langganan lg..waktu mau langganan malah error.😏😏😑",0,Negative
1582,Karena film dan drama series nya gak lengkap saya hanya kasih bintang 3... Tolong dong ditambah film India dan drama series India kan kerja sama nya sama Hotstar masa kebanyakan malah drama korea drama series India dong...,0,Negative
1583,Karena film dan drama series nya gak lengkap saya hanya kasih bintang 3... Tolong dong ditambah film India dan drama series India kan kerja sama nya sama Hotstar masa kebanyakan malah drama korea drama series India dong...,0,Negative
1584,"Benci banget ada fitur nentuin resolusi tapi ga fungsi, sering turun sendiri resolusinya bikin ga nyaman nonton.",0,Negative
1585,"1)Min,saya streaming Di Disney,mesti nge lag,Lambat,loading terus,Padahal pake Wi-Fi,pdhl lancar2aja wifinya lainnya, Tolong diperbaiki,2)waktu saya Streaming saya sudah setting kualitas 1080,Tapi filmnya masih burik kualitasnya,Gak berubah jadi 1080,dan saya coba kualitas lainnya,sama aj, filmnya malah kayak 360p,Mohon utk masalah ini diperbaiki lagi,",0,Negative
1586,"Nih aplikasi rusak gila, udah langganan yang tiap bulan dan baru pake beberapa hari tiba2 terkeluar dan gak bisa login??",0,Negative
1587,Aplikasi nya bagus sih tapi pas download yang udah 16%eeeh nurun ke 7% mohon maaf kalo ada kata-kata nya yang tidak pantas untuk didengar ☺️,0,Negative
1588,Td nya bisa buka di hp trus pas di update malah muter doang gabisa sama sekali di setel padahal udh update udh di apus update lg ttp gabisa. Gmna si ni versi terbaru nya malah gabisa 😭😭 mana udh berlangganan jd gabisa di tonton,0,Negative
1589,Sering kali tidak bisa memutar video dengan keterangan ' video tidak tersedia ' padahal sudah berlangganan. Sangat mengecewakan.,0,Negative
1590,"Padahal saya udah beli paketnya di my telkomsel, tapi kok pas masuk gak bisa d putar, di my telkomselny udah masuk padahal. terus yang d tv juga sama pas mau d ganti akun eh malah gak bisa kecewa banget ini gimana ya? Tolong dong responya",0,Negative
1591,"Padahal saya udah beli paketnya di my telkomsel, tapi kok pas masuk gak bisa d putar, di my telkomselny udah masuk padahal. terus yang d tv juga sama pas mau d ganti akun eh malah gak bisa kecewa banget ini gimana ya? Tolong dong responya",0,Negative
1592,"eror terus ""kesalahan memutar konten ini karena layanan media tidak tersedia pada perangkat anda. Silahkan mulai ulangperangkat anda dan coba lagi(PL-1000). Udah di coba smpe 20x tetep aja, sampe di uninstall sama bae. Solusi gmna dong?",0,Negative
1593,"eror terus ""kesalahan memutar konten ini karena layanan media tidak tersedia pada perangkat anda. Silahkan mulai ulangperangkat anda dan coba lagi(PL-1000). Udah di coba smpe 20x tetep aja, sampe di uninstall sama bae. Solusi gmna dong?",0,Negative
1594,Saya sudah membayar untuk satu bulan tapi pas di cek malah tidak terdaftar dan di minta untuk berlangganan padahal saya pake nomor yang sama pas membayar nya.,0,Negative
1595,"Bagus, kalau ada masalah otp update apk nya ke versi paling baru, kalau error biasanya gw ""matikan ulang"" hp gw, overall bagus",1,Positive
1596,Kek taik mau nyambungin ke TV malah gk bisa mau masuk tapi kode negara nya malah berubah jadi +91 melulu sampe setengah jam nunggu gitu terus capek bolak balek hapus masuk lagi gk guna padahal dah beli paket berlangganan,0,Negative
1597,"Sering banget bug layar hitam sama juga sering turun kualitas padahal jaringan sudah bagus. Itu kejadian berkali-kali, mohon diperbaiki dong. Benar-benar mengganggu, bisa-bisa pindah platform nih.",0,Negative
1598,Mau sedikit kasi saran tidak perlu lah bahasa flim orang luar di rubah jadi bahasa Indonesia flim nya jadi gak enak di tonton cukup di kasi tulisan terjemahan aja sdah gak perlu di rubah jadi bahasa Indonesia kecewa nonton flim nya udah di download mahal² eh hasilnya mengecewakan,0,Negative
1599,Stelah di download ulang tiap kali mau nton Langging nya parah .. pdhlah sinyal internet dan wifi stabil ..,0,Negative
1600,"Dulu suka app ini, tapi baru kemarin berlangganan lagi aplikasi malah tidak mau memutar vidio, hanya bisa mutar trailer saja. Terus hanya muncul tulisan bahwa ada kesalahan dan disney tidak dapat merespon. Sudah hapus data, login ulang, uninstal tetap tidak merespon. Sangat mengecewakan",0,Negative
1601,"Admin banyakin lagi film dan drama Korea nya dong... Biar bervariatif jadi ga bosen cuma film itu itu aja,soalnya ni aplikasi bagus banget, tampilan nya serba mudah juga.. Semangat ^^",1,Positive
1602,"Burik streaming nya, padahal udah beli premium terus gw setting full HD tapi rasanya kayak masih 420p, nyesel keluar duit buat beli premium nya",0,Negative
1603,Aplikasi ribet hubungkan tv dengan akun terlalu berbelit - belit dan ribet sangat tidak praktis.,0,Negative
1604,Sudah pernah berlanganan dan kerja sama dengan Telkomsel. Saya sudah mengunakan paket yg include langganan Disney tapi begitu di putar filmnya masih saja minta pembayaran. Sedangkan saya sudah login menggunakan no hp Telkomsel saya. Terus saya harus bilang waw?,0,Negative
1605,Sudah pernah berlanganan dan kerja sama dengan Telkomsel. Saya sudah mengunakan paket yg include langganan Disney tapi begitu di putar filmnya masih saja minta pembayaran. Sedangkan saya sudah login menggunakan no hp Telkomsel saya. Terus saya harus bilang waw?,0,Negative
1606,"Aplikasinya bagus, film/series Marvel lengkap. Saya telah mengunduh film & series agar dapat ditonton secara offline. Sedikit disayangkan, film/series tidak dapat diunduh dalam penyimpanan eksternal (memory card).",1,Positive
1607,"Berlangganan tp di bawa keluar negeri gak bisa di buka, saya sdh download banyak wat nton. Kata nya bsa offline, tp kok gak bsa di buka boz ??",0,Negative
1608,"Kenapa sekarang aplikasi kaya terasa berat gitu ya untuk dijalankan, gambarnya seperti patah-patah. Sudah coba cek koneksi internet, baik-baik saja gaada masalah. Seperti frame rate nya turun gitu, jadi kurang nyaman untuk dilihat. Saya pakai HP Samsung Galaxy A31 6/128.",0,Negative
1609,"Filmnya kurang update nih! Di App lain udah pada tayang, di Disney belum tayang! Ayo donk, tingkatkan update filmnya.",0,Negative
1610,berikan opsi untuk mengatur ukuran subtitle karena subtitlenya terlalu kecil. dan untuk tombol prev next 10 detiknya bagian yg bisa disentuh terlalu besar.,0,Negative
1611,"lately, banyak banget ada bugs di apk ini, aku mau update ternyata belum ada updateannya. bug muncul saat menonton acara 21+ saat sedang mau lanjut ke episode berikutnya otomatis di mode landscape. try it to figuring out yourself. thank you.",0,Negative
1612,Ada yang tidak sesuai tapi langsung diperbaiki dengan cepat dan dikomunikasikan dengan baik. Terimaksih respon dan kecepatan memperbaikinya. Good,1,Positive
1613,"Ini warna subtitlenya kenapa ngga bisa diatur di dalem aplikasi coba masa sih putih semua, ya ngga bisa kebaca lah",0,Negative
1614,"Gimana sih baru juga nonton 4 eps dah gk bisa nerusin nontonnya terus ada tulisan ""kesalahan memutar konten ini karena layanan media tidak tersedia pada perangkat anda (Pl-1000)"" aku harus gimana nih?",0,Negative
1615,"Gimana sih baru juga nonton 4 eps dah gk bisa nerusin nontonnya terus ada tulisan ""kesalahan memutar konten ini karena layanan media tidak tersedia pada perangkat anda (Pl-1000)"" aku harus gimana nih?",0,Negative
1616,Setelah update ada bug di bagian subtittle. Subtittle cuma warna putih dan tidak ada garis tepi pada teks subtittle.,0,Negative
1617,"Pembayaran via pulsa kenapa selalu gagal 😡😡😡😡. Tulisannya pembayaran anda di tolak . Padahal udah isi pulsa 40k, Sombong amat di tolak ,kalo gak ada yang berlangganan bisa bangkrut lu",0,Negative
1618,"Ini kenapa nonton video nya patah2 gini yah , dari kemaren masih ajah patah2 ga ada perbaikan sama sekali",0,Negative
1619,"Tolong dong di perbaiki, kadang video yang udah di download nggak bisa di buka, padahal udah nyoba berbagai cara tapi sama aja",0,Negative
1620,"Sudah cukup bagus, untuk film2nya juga sudah banyak. Saran saya, perbanyak film koleksi jepang untuk anime tiap tiap season dan untuk film baratnya perbanyak horror dan actionnya 🙏",1,Positive
1621,"otp yg dikiri via text tdk muncul di message saya, seharusnya ada pilihan text ke sms, wa or email krn membuat repot pengguna k",0,Negative
1622,"saldo sempat ketarik setelah btal berlangganan, tapi proses refund saldo cepat dan saldo juga cepat dikembalikan . secara aplikasi sebenarnya bagus dan recommended",1,Positive
1623,"Bikin boros batre&ram klo download di HP Hp gw ampe bocor gara² ni apl udh gw un lagi Trs jg kalo nonton di TV ga semua video bisa, syg kan udh langganan tp ga semua bisa apalagi film2 baru",0,Negative
1624,"Sudah berlangganan, tetapi ketika aktivasi tidak mendapat kode OTP melalui sms maupun lewat telefon padahal nomor yang dimasukkan sudah benar. Setelah dilakukan pengecekan dan dilakukan perbaikan, sekarang otp sudah bisa diterima untuk android maupun koneksi ke android tv.",0,Negative
1625,"Kenapa tidak bisa dibuka lagi di smart tv. Hanya layar hitam, ga bisa lanjut. Sudah indtal ulang, sambung ulang tetap ga bisa dibuka. Why",0,Negative
1626,"padahal ini apk buat nonton favorit aku, tapi sekarang udah gak bisa nonton lagi. dulu setiap beli paket internet telkomesel selalu dapet paket premium disney+, kenapa sekarang udah gbisa lagi. please balikin lagi",0,Negative
1627,"apk nya keren banget, harga langganan nya juga terjangkau dan flm nya bagus"", dan layanan servis admin nya juga keren banget, tadi aku barusan ada kesalahan teknis dalam pembayaran dan langsung ditanganin, pokoknya mantap pollll",1,Positive
1628,"apk nya keren banget, harga langganan nya juga terjangkau dan flm nya bagus"", dan layanan servis admin nya juga keren banget, tadi aku barusan ada kesalahan teknis dalam pembayaran dan langsung ditanganin, pokoknya mantap pollll",1,Positive
1629,Kurang lengkap film² bikin bosan yg di putar itu itu saja... Kalo bisa di perbanyak film²nya...,0,Negative
1630,Saya berlangganan karena ingin nonton WWE Premium Live Event. Saya kecewa banget karena di sini kebanyakan iklan. Show udah dimulai masih aja kepotong dengan iklan² yg gk perlu!,0,Negative
1631,Saya berlangganan karena ingin nonton WWE Premium Live Event. Saya kecewa banget karena di sini kebanyakan iklan. Show udah dimulai masih aja kepotong dengan iklan² yg gk perlu!,0,Negative
1632,"Aplikasi nonton serial terburuk yg pernah gw temui, mau download video susahnya minta ampun pake alasan ""VPN/Proxy on"" padahal juga gak punya aplikasi VPN. Udah gitu harus buka tutup aplikasi berharap biar bisa terhubung, tapi malah loading melulu. Perbaiki dulu server/sistemnya sebelum nyuruh penggunanya perbaiki ini itu sampe jebol layarnya",0,Negative
1633,"Asli kecewa. Udah berlangganan, giliran kita lapor gara2 ada kesalahan dengan kode PL-1101, eh malah disuruh merinci apa kesalahan disney plus. Lucu! Seharusnya pihak disney plus yang merinci kesalahan mereka sendiri, bukannya malah nyuruh orang yang udah bayar biaya langganan untuk merinci kesalahan kalian! MENGECEWAKAN!",0,Negative
1634,"Assalamu'alaikum min mengapa saya tidak bisa Mengunakan Disney saat menyalahkan WiFi, padalah sinyal WiFi baik&stabil lihat yt sosmed yg lain bisa kenapa waktu buka apk disney selalu error' yaa mohon jawabannya.",0,Negative
1635,"Assalamu'alaikum min mengapa saya tidak bisa Mengunakan Disney saat menyalahkan WiFi, padalah sinyal WiFi baik&stabil lihat yt sosmed yg lain bisa kenapa waktu buka apk disney selalu error' yaa mohon jawabannya.",0,Negative
1636,Saya sudah berlangganan tapi malah ga bisa nonton di suruh beli lagi pas saya mau beli katanya sudah berlangganan keterangan error gini amat aplikasi disney,0,Negative
1637,Saya sudah berlangganan tapi malah ga bisa nonton di suruh beli lagi pas saya mau beli katanya sudah berlangganan keterangan error gini amat aplikasi disney,0,Negative
1638,Kok video nya patah2 ya.. padahal jaringan WiFi nya lancar... Sebelum nya saya nonton lancar2 aja... Tapi sekarang seperti nonton kaset rusak,0,Negative
1639,"tidak bisa dibuka setelah aplikasi di-update, mohon diperbaiki TV saya LG/webOS TV UM7100PTA Versi aplikasi 2.0.7",0,Negative
1640,Cara berhentiin member bulanan gimana sii? Dan kenapa otomatis padahal sudah mau berhenti karena gak sesuai ekspetasi. Terus update nya lama,0,Negative
1641,Cara berhentiin member bulanan gimana sii? Dan kenapa otomatis padahal sudah mau berhenti karena gak sesuai ekspetasi. Terus update nya lama,0,Negative
