,text_data,sentiment,label
214,Tampilan menu utama blank....ilang...error... Wktu thn 2020 malah bagus.. Skrg thn 2021 malah ðŸ‘ŽðŸ‘ŽðŸ‘Ž Tambah lagi kuriernya pada error,0,Negative
215,marketplace yg ongkirnya paling mahal di antara yg lain,0,Negative
216,Apk Udah gak aktif sejak beberapa bulan yg lalu. Pengalaman order produk dapat ekspedisi SiCepat,0,Negative
"218,""maaf ya agak kecewa kdngan diskon nya suka gk jelas, diskon gratis 30 rb, trus brng udh di byr di indomaret tb"""" di balikin ke dananya,slalu kyk gtu jebakan trus, ini gopeyny lgi gk bisa di upgrade payah, gmna mau narik uangnya, truss klo belanja gk ada gratis ongkir, gmna mau pke diskon nya udh gk ada duitnya nyangkut di sini, mau di ambil juga gk bisa, mau cekout lgi kena ongkir, dan gk ada voucher diskon"",0,Negative"
219,Pembaruan dari Tokopedia menghilangkan satu fitur yang sangat berguna,0,Negative
220,Kecewa...pake kurir rekomendasi malahan muter muter tuh barang.... emang sih masih waktu estimasi....btw seler masih satu wilayah....masa lama bener sampe... kurang lagi aja bintang nya....atau karena bebas ongkir kali yaaa,0,Negative
221,Aplikasi ini sebenarnya bagus cuma EMG sistem yg menyebalkan karena tiba tiba membatalkan kupon/voucher yg harusnya didapatkan oleh pengguna dengan alasan yang tidak jelas,0,Negative
222,Lebih di tingkatkan lagi untuk pembayaran di tempat ( COD ),0,Negative
"223,""Pengiriman nya lama banget, lebih cepet toko oren malah lebih jauh jaraknya sama"""" Gratis ongkir pula, update pengiriman juga lama, klo bukan terpaksa mah gk mau beli disini."",0,Negative"
225,Chat online / CS pengaduan terlalu lama merespon,0,Negative
226,Per 15 okt 2023 enak sih,1,Positive
227,Makin ngaco.. kurir rekomendasi bukan nya pengiriman jadi cepet malah makin lamaaaaaa. Ga efektif tuh kurir rekomendasi itu. Dari id express ke sapx k JNE lah kemana lah. Dioper2 ga jelas. Belum klo ada kerusakan itu urusnya expedisi yg mana yg bermasalah. Tolong lah kurir rekomendasi itu ga efektif segera ganti inovasi nya,0,Negative
228,Setiap saya buka aplikasinya ada *'#peringatan virus yang berbahaya#'* saya masuk lewat tkp.me/supportmainapps juga keluar peringatan virus kuda Troya... #Hp tidak pernah di root#,0,Negative
229,Sy pengguna Toped setiap jam. Tampilan keranjang lebih baik versi sebelumnya. Di halaman cekout tidak ditampilkan lagi berat tiap item,1,Positive
230,Saya dapat kendala ketika belanja menggunakan gopayleter.ketika bertransaksi meminta pin. Tapi ketika masukin pin jawaban nya selalu salah.padahal udah di cek di pengaturan no pin cocok tidak ada yang salah. Mohon dijawab salah nya di mana?,0,Negative
232,bayar cuma 1000 rupiah khusus pengguna baru ternyata cuma gimmick. harga dibanding olshop lain banyak yang lebih mahal termasuk di ongkirnya juga war gajian/flashsale atau apalah itu,0,Negative
235,Aplikasi sudah bagus. Tolong bekerja sama dg kurir yg bagus Juga,1,Positive
236,Menurut saya masih kurang map nya,0,Negative
"237,""Knapa begitu diperbaharui, kokâ¹ Tambah lemot, coba dicek kembali , padahal main game lancar banget. Berarti update yg bulÃ n oktober gk bÃ gus , tar kalo begini terus """"aku mau pindah blanja nya ke lain tempat. Aku kurangin bintang nya"",0,Negative"
238,konten dan button media digitalnya tolong dibuat yang simple dan gak ruwet. contoh misalkan kita sudah mau bayar terus mau cek barang kita ulang yang dipesan,0,Negative
239,Pada update terbaru berat per item pada halaman keranjang/pengiriman jadi hilang. Tolong dimunculkan lagi. Percuma diupdate kalau tambah jelek,0,Negative
241,Voucher banyak eh tapi sekali pakai.. dan cuma untuk 1 x pakai 1 perangkat,0,Negative
243,sementara saya kasih 3. ini apk e commerce terbaik menurut saya,1,Positive
244,TOKOPEDIA selalu jelek dalam hal pengiriman. Kurirnya lelet lambat! Coba jasa pengirimannya yang bagus dan cepet,0,Negative
246,Selama ini paling suka Tokopedia karena feednya rapi enak dilihat,1,Positive
247,Knp ya seller di Tokopedia pada keluar dari Plus? Sudah bbrp toko yg tdk ada logo plus nya lagi? Krn saya sudah sering belanja di bbrp toko tsb,0,Negative
248,Terimakasih dulu udah jadi e commerce pilihan,1,Positive
249,Ini apps dengan ongkos kirim paling mahal,0,Negative
250,Sudah sebulan tidak bisa upload produk dengan keterangan format tidak sesuai,0,Negative
252,Tokopedia makin sepi karena layanan kurir rekomendasi sangat buruk / mahal,0,Negative
253,Update yg baru saat di kerangjang. begitu layar digeser ke atas atau kebawah kok ada produk yg langsung terhapus. tolong perbaiki.,0,Negative
255,Sayang sekali untuk bebas ongkirnya masih gak bisa pilih jasa kirim. Misal SiCepat di daerahku udah tutup & agen terdekat beda kecamatan lumayan jauh. Jadi ragu buat beli di toko yang cuma aktifin SiCepat,0,Negative
256,bagus sih cuman kadang lemot..trus gratis ongkir ttp ongkirnya lebih mahal dari pada barangnya tolong cepat diperbaiki biar ada kenyamanan menggunakan Tokopedia,0,Negative
257,Min tolong fix bug reload saat mengklik ' Semua telah dibaca ' di website,0,Negative
258,Maaf ratingnya terpaksa berubah. Krn : 1. Pesanan yg seharusnya selesai 3-4 hari mundur jd 9 hari itu pun tdk selesai.saat dikomplain masih hrs nunggu 4 hari. Cukup aneh,0,Negative
259,Ada beberapa hal yg perlu diperbaiki,0,Negative
261,Alhamdulillah kalau dari sisi Tokopedianya udah bagus,1,Positive
263,Sistem lacaknya kadang malah bikin bingung. Barang otomatis klik terima,0,Negative
264,Saya sudah 2 tahun menjadi rating gold di tokped. Tp sudah 2 minggu ini tokped saya blank.masuk aplikasi cuman ada nama doang.lainya blank.jadi saya tidak bisa belanja online di tokoed lagi.meskipun sudah di perbarui tetap seperti itu.tolong di bantu perbaiki aplikasi nya min.apa cuman di hp saya yang error. Kalo sudah di perbaiki saya tambah bintangnya.kalo gak bisa di perbaiki ya terpaksa saya uninstal,0,Negative
265,Setelah di upgrade tagihan paylater saya malah engga muncul,0,Negative
266,Tolong buat kurir rekomendasinya jangan pakai si lelet alias sicepat,0,Negative
267,Sering sering ya bikin voucher diskon Tokopedia ðŸ˜„,0,Negative
268,Saya suka aplikasi ini..tapi saran untuk pencarian barang dipermudah 1. Menu pencarian barang yg kita cari dalam 1 toko. 2. Pencarian barang dengan gambar 3.aplikasi jangan memberatkan spek HP,1,Positive
269,Tak pernah gagal beli di Tokopedia apalagi barang elektronik saya percaya sama Tokopedia cuman satu aja kurangnya klo belanja pake voucher atau bonus suka di batalkan penjualnya kan jadi rugi juga untuk pembeli karna udah bayar admin dll.coba itu diperbaiki ya,0,Negative
270,Tidak bisa mode landscape di tab,0,Negative
271,Suka dengan apk tokped ini.... Kagak lemot kaya apk sebelah. Untuk pelayanan sangat baik serta pengiriman sangat cepat dan tepat waktu nggak pernah kecewa sih sama tokped. Terima kasih tokped telah menyediakan fitur ini... Untuk sementara saya kasih 4 dulu yaahhh :),1,Positive
272,Maaf tidak bisa ngasi full karena komplain barang yang saya terima tidak sesuai sama iklan dan fitur pengiriman video pada komplain tidak tersedia sedangkan penjual minta video unboxing,0,Negative
273,Kok banyak yang komentar negatif ya,0,Negative
274,Sekarang dapat bintang 5 lagi karena saya mendapat respon yang sangat baik dari tim tokopedia atas kendala bug yang saya hadapi,1,Positive
275,Aplikasi yg sangat bagus dan membantu. Sekedar saran saja. Baiknya expedisi yg banyak komplain dan tidak bagus jgn di ikut sertakan. Selain merugikan pembeli dapat jg merugikan penjual dan membuat nama Tokopedia menjadi buruk. Dan toko / penjual yg banyak komplain ( packing tidak aman,1,Positive
276,Saya sudah lama menggunakan&berlangganan di app tokopedia Tp kemarin kok ada pringatan virus hanya di aplikasi ini Sudah saya update tapi peringatan ada virus masih terus berlanjut. Mohon petunjuk ðŸ™,0,Negative
277,Sudah baik dan mudah digunakan hanya saja kurang dibagian fitur lacak yang tidak bisa dilihat di maps jadi tidak bisa tau paket sudah dekat maupun belum saat mau lihat paket sudah dikirim darimana,0,Negative
278,E-Commerce Terbaik!!! saya sudah memggunaknnya selama beberapa tahun dan aplikasi terus berkembang. desainnya mudah digunakan membuat pengalaman berbelanja online yang nyaman. banyak fitur penawaran dan diskon yang sering muncul. punya banyak opsi pembayaran yang mudah. selain itu pengiriman barangnya cepat dan mudah dipantau. terima kasih TOKOPEDIA.,1,Positive
279,Aplikasi yg sangat bagus dan membantu. Sekedar saran saja. Baiknya expedisi yg banyak komplain dan tidak bagus jgn di ikut sertakan. Selain merugikan pembeli dapat jg merugikan penjual dan membuat nama Tokopedia menjadi buruk. Dan toko/penjual yg banyak komplain ( packing tidak aman,1,Positive
280,ini adalah e-commerce terbaik No.1 di dunia,1,Positive
281,aplikasi nya mantul mudah di paham banyak promo,0,Negative
283,saya beri reting tinggi walaupun sekarang aplikasi tokopedia saya bermasalah,0,Negative
285,Kenapa Aplikasi terbaru nya tokopedia susah sekali melihat detail pesanan hanya loading loadning terus. tidak seperti aplikasi yang terdahulu.,0,Negative
286,Alhamdulillah Tokopedia bikin transaksi belanja lebih mudah,1,Positive
287,This is a good apk. Tapi kemana mini game mini game nya woy kayak panen telur gitu ,1,Positive
288,Aplikasi yang sangat bagus untuk transaksi sehari hari,1,Positive
290,Sangat membantu utk berbelanja tanpa harus keluar rumah,1,Positive
292,bagus tidak banyak pasang iklan di sosmed tapi banyak promo,0,Negative
293,Dengan tersedianya layanan Kartu Kredit Tokopedia Card,1,Positive
294,Kurang berjodoh belanja di tokopedia pertama kali belanja dapet toko penipu Namanya D*********5 mungkin nanti coba lagi belanja di sini Terima Kasih Tokopedia. Kalau bisa cancelnya jangan d penjual untuk mencegah hal yang saya alami saya. Pada saat saya transfer penjual malah bilang item yang saya beli tidak ada dan memaksa mengganti pesanan dengan alasan tidak bisa di cancel,0,Negative
295,Setelah update terakhir tampilan banyak berubah terutama pada tampilan keranjang,0,Negative
296,Tampilan versi baru agak gimana gitu... Enggak bisa langsung pilih menu etalase. Edit : ternyata menunya ada di bawah,0,Negative
297,Ini update baru kenapa ya? Lagi scroll di keranjang kok tiba2 list belanjaan ke hapus ga sengaja,0,Negative
298,Tokopedia sangat membantu saya untuk membeli barang koleksi yang susah dicari di toko offline,1,Positive
