,text_data,sentiment,label
"190,""Sekarang sudah banyak bug, jaringan stabil"""" aja tetep gak bisa masuk dalam game.padahal dulu gk pernah gini. Kami para player bukan hanya ingin kualitas game yang HD, tapi kenyamanan dalam bermain juga."",0,Negative"
191,tolong buat pembuat atau siapa pun pencipta game ini ..!!tolong server nya woy diperbaiki ...udah game 8bit,0,Negative
193,Ml update nya bagus cuman aneh nya malah makin banyak bug keluar. malah dari s29 Ampe s30 bug keluar ada aja.maksud gua bug keluar itu,0,Negative
"194,""Update kali ini gak sesuai sama yang di kasih, selesai update kok mangkin ngelag? Ngeframe nya parah banget,padalan hp gua ram 4/64 loh. Parah sih inii mangkin hari mangkin ancurr. Tiap match slalu reconnect, selesai match slalu loading lama banget. Padahal sinyal saya oke"""" ajaa, buka aplikasi tiktok lancar jaya tuhh. Tolong untuk pihak moonton segera di perbaiki, jangan gara"""" update ini kalian kehilangan banyak playerðŸ™‚"",0,Negative"
195,Game nya gk seru!!! semua sdh di atur,0,Negative
196,Sebelumnya saya mau mengajukan keluhan saya,0,Negative
198,Tolong di revisi kembali sistem matching nya,0,Negative
199,Moonton ada apa ini?! Kenapa saya tetap tidak bisa mengunduh semua resource bahkan tidak bisa mengunduh Hero juga lainnya,0,Negative
200,Tolong dong kalo update jgn mutusin jaringan mendadak apalagi pas push rank tiba-tiba nge stuck tanda loading trus gak bisa gerak. Ok kalo bisa login lagi dan gak turun bintang sih gak apaÂ². Kalo bisa besok-besok tentuin jam updatenya atau tutup sementara mode rank nya biar para player bisa main di mode lain sambil nunggu update. Terima kasih,0,Negative
201,Wahh setelah update besar kita dapat pengalaman bermain yang sangat baik...sering lag,1,Positive
203,Setelah diupdate versi terbaru makin berat. Sering reload dalam match pertandingan. Pas mau menghubungkan kembali juga lama. Padahal sinyal bagus,0,Negative
205,Knapa setiap full bintang selalu kalah dan bug freeze setiap draf pada detik 10 sampai 6 tolong beri tim yang benar dan adil hapus dark system. Trus ml sekarang kalo mau pake grafik tinggi harus download dulu padahal dulu gk gini,0,Negative
206,ada bug saat ingin memasuki mode offline,0,Negative
207,Keluh kesah banget nih hari ini,0,Negative
208,Buat moonton saya gatau apa yg ada di benak kalian untuk updatean sekarang. Tapi yg jelas dari pada update grafik lebih baik perbaiki bug,0,Negative
209,Saya merasa perlu memberikan ulasan yang jujur tentang aplikasi game ini. Saya sangat menantikan pengalaman bermain yang menyenangkan,1,Positive
210,game nya bagus tapi setelah update banyak bug muncul cth:saat setelah selesai match dan mau kembali ke lobby ada bug kayak layarnya kosong dan ada tombol bagikan ke Facebook tapi gak bisa siapa Spain gitu jadi tolong diperbaiki bug nya moonton,0,Negative
"211,""Gamenya udah bagus, gw juga gak pernah nemuin bug cuman, gw ada masalah yaitu sinyal yang suka drop padahal kalo pakai internet buat apk lain nya masih aman,tolong moonton segera fix permasalahan tentang """"JARINGAN"""""",0,Negative"
"212,""Untuk event2 sdah oke lah. Tapi tolong prioritaskan kenyamanan dalam bermain dulu, terutama masalah """"JARINGAN"""". Makin aneh, ping tiba2 merah dan gk bisa gerak alias delay hampir 5 detik. Pls fix dulu masalah jaringan."",0,Negative"
213,Apasih makin lama makin aneh match,0,Negative
"214,""Overall game ini udah bagus tetapi yg jadi permasalahan dari dulu sampai sekarang itu dibagian sinyalnya yg suka drop secara tiba"""" setelah update kemarin.Harapan saya Moonton dapat menambahkan map baru yg dimana dari segi creep jungle,bebatuan,dan semak semua nya dilakukan perubahan agar gameplay dan rotasi di dalam game tidak terlalu monoton dan yg pasti dengan perubahan tersebut membuat player old dan baru lebih bersemangat lagi untuk bermain karena adanya hal"""" baru yg bisa dicoba thx for dev."",1,Positive"
215,Game mobile adalah game yg sangat saya motivasi kan... Dan game ini adalah game favorit saya.. tapi kenapa setelah updatean ini mobile legend tidak bisa menggunakan Kouta data paket.. kenapa makin update makin fokus kewifi saja... Saya sendiri player ml agak kecewa karena mobile legend saya tidak bisa menggunakan Kouta data paket mohon kepada developer nya saya minta tolong banget,0,Negative
216,moonton bercanda kan? masa iya top up diamond ga masuk2 pas di cek pembayaran nya tertunda,0,Negative
217,Masalah pertama: Data ml aku kok download terus ya,0,Negative
220,Sistem match kurang sesuai dengan lawan ataupun kawan main sehingga terkadang menemukan lawan atau tim yg tidak seimbang. Sebaiknya di kolom pesan diberikan saran atau pesan untuk pihak developer sehingga pemain bisa memberikan saran untuk moonton terkait game nya yg masih terbilang banyak yg kurang (bug,0,Negative
221,Game nya bagus sih dari event yang keren dan banyak gratis nya tapi saat di gameplay itu terlalu berat sekarang tidak seperti dulu lagi dan tampilan lobby sekarang agak berat kalo ukuran game sekarang kecil tapi masalahnya di dalam game menjadi berat,0,Negative
222,menurut saya game nya sdh bagus tapi dengan dark sistem tim nya harus di hapus soal nya mengganggu peforma saat bermain jadi mohon ke pada pembuat game nya tolong di hapus dark sistem dan juga sinyal nya juga harus lebih lagi di perbaiki soal nya kadang sinyal nya suka anehÂ² lompat lompat sinyal nya jadi itu aja makasih,0,Negative
223,Sekarang saat pertandingan ko Sering ngeblang Relog sendiri,0,Negative
224,Tolong lah update tu yg bagus,1,Positive
226,Semenjak update terakhir kenapa setiap login game selalu ada download resorce macth making terus menerus,0,Negative
"230,""Sebenarnya si dari segi game bagus, tetapi setiap main rangked itu tim ya ga ada yang seimbang, kadang"""" tim musuh terlalu kuat, kadang"""" tim sendiri terlalau kuat, apa lagi rank epic rasanya susah keluar dari rank epicðŸ˜„"",0,Negative"
231,Sebelum update semua data terdownlod semua dan semua Hero dan skin muncul,0,Negative
"233,""Semakin lama semakin gak stabil antara performa dan koneksi.. Buat aba grafik Lux HD tapi untuk integritas koneksi selalu bermasalah.. Paket data Sehat,WI-FI TTL 40 masih ajja bisa """"koneksi terputus,silakan coba kembali"""""",0,Negative"
"234,""Katanya game bagus, susah amat cuman nagkep sinyal doang, lemot dikit gak bisa maen, gitu game bagus?, Kalo mau maju terus urusin masalah"""" kayak gini bukannya bikin hero baru mulu, game banyak bug, gua maen udah sabar kirain ada pemikiran buat perbaiki masalah-masalah sepele, malah ngurusin yang gak penting, kali gini caranya game ini gak bakalan lama kalo developer nya ngurusin hal yang gak penting - penting amat, tolong dong permudah player buat maen, banyak masalah mulu heran"",0,Negative"
235,Saya kasih B3 karena sedikit kecewa dimana kalo emang ada player Yang belum layak naik rank dipertimbangkan lagi lah,0,Negative
237,season kali ini rasanya ANJIM BANGET!!!kenapasiiiiii :( padahal sinyal manteng 4G stabil,0,Negative
239,overall untuk game ini lumayan bagus dari segi grafik dan gameplay,1,Positive
240,game yang sangat ramah dan sangat rekomedasi untuk bermain dengan saidara maupun orang tua,1,Positive
241,Suka banget game nya tapi kenapa kadang suka force close ðŸ˜­ padahal ram hp masih memadai terus masalah jaringannya juga waktu di lobby ga ada masalah pas masuk arenanya malah merah ðŸ˜­ padahal jaringan juga bagus tolong lah moonton perbaiki masalah jaringan yang suka nge lag ini ðŸ¥² dan ternyata banyak juga yang komplin masalah jaringan lag bukan hanya aku aja,0,Negative
243,Keseimbangan dalam matchmaking nya sgt kurang. Tdk seimbang tim nya. Tim sndiri noob,0,Negative
244,saya masih master 3 ketemu tim warrior/elite terus ketemu musuh yg udh legend 4+,1,Positive
245,Min gimana sih update yang kali ini bukannya makin bagus malah makin rusak. Masa pas aku mau login setelah muncul logo mlbb malah layar hpku hitam terus gak ada loading seperti biasanya. Saya harap secepatnya diperbaiki permasalahan ini soalnya ada event diamond kuning.sayang bangetkan kalo ketinggalan,0,Negative
247,Sebagai player yang sudah lumayan lama saya menemukan masalah baru yang membuat tidak nyaman berkenaan dengan resource data,0,Negative
"249,""Untuk grafik sih udah bagus. Tapi sayang buat penyimpanan memori untuk update terbaru sekarang besar bnget. Dan juga Bug saat matc making bug parah. Serta bnyak bug"""" hero lainya. Dan buat hero"""" yg di nerf dll. Parah sih buat embelem yg baru sama update yg baru parah jadi gak sesuai sama hero"""" nya tolong d perbaiki lg d perhalus lg."",0,Negative"
250,Bisa sedikit di perjelas untuk sistem. Ini saya berkali kali main selalu saja kalau mau menang pasti lag parah mau pakai wifi mau pakai data. Terus kalau emang bukan dari sistem kesalahanya minimal di fungsikan lah ajubanding nya masak udah ngasih alesan credit skor tetep gak nambah.perbaiki lah masalah jaringan jangan skin terus yang di tambah jaringan di telantarin.,0,Negative
"251,""Makin kesini desain game nya makin niru game sebelah dan tidak Ada ciri khas game ini seperti yang Dulu"""" banget tolong gausah update gituan mending dioptimalkan ping nya, keseimbangan musuhnya, dan juga tombol X pada matchmaking tidak bisa dibatalkan dimana itu sangat menggangu player lain untuk istirahat sebentar."",0,Negative"
252,Masih belum puas sama performa gamenya setelah menyelesaikan pertandingan disitu loadiing untuk kembali ke interface utama sangat lama dan ada bug dimana klo mau buka menu itu suka ngecrash lalu kembali ke interface utama nya mohon diperbaiki ðŸ¥º,0,Negative
254,Saya hanya ingin memberikan beberapa keluhan,0,Negative
255,Game ini sangat menyenangkan walaupun sistem nya rada-rada,1,Positive
256,Gamenya sudah bagus grafisnya juga mantap tapi ada satu masalah entah ini hanya saya atau orng lain juga setiap main rank bertemu musuh yg proÂ² sedangkan jika main clasic malah bot,0,Negative
257,Tolong untuk montoon di ferifikasi dulu sebelum melakukan pengurangan kredit score apakah itu benar benar kesalahan pemain apa kesalahan dari pihak operator apa memang kesalahan dari pihak gamenya sendiri..dari pengalaman yang saya alami gara-gara kesalahan dari operator seluler saya yang harus kena imbasnya..tolong diperbaiki dahulu untuk kenyamanan pengguna.,0,Negative
260,Beberapa kekurangan game ini: 1. Banyak pemain nge cheat/bot yg terkesan sengaja dibiarkan agar org2 tertentu menang dan memiliki statistik bagus 2. Jaringan kurang bagus dan tidak fair antar masing2 player. Terkesan ada player yg diberikan akses jaringan lebih baik dari yang lain 3. Statistik terkesan sudah diatur sistem. Ketika anda menang,0,Negative
261,Game terlalu berat untuk device tingkat bawah,0,Negative
262,Ketika saya sedang main tiba-tiba menghubungkan ulang,0,Negative
263,Kenyamanan bermain masih kurang karena masih sering terjadi ketidak stabilan ping atau jaringan saat bermain. Saya sebagai pengguna jaringan internet seluler (tanpa wifi) juga ingkan kestabilan ping saat bermain.,0,Negative
264,Gamenya bagus. Tapi masih ada kekurangannya misalnya kalau main rank ditinggalin bentar langsung bug dan bintangnya nurun satu. Tapi musuhnya tolong utk yg pemula yg kasih yg imbang dong. terimakasih untuk deplover nya.,1,Positive
265,Setelah update dari versi Layla ke versi Nolan,0,Negative
266,Kalo bisa pada saat membuat akun baru harusnya disediakan pro dan pemula,0,Negative
267,Saya sangat tidak suka dengan update yang sekarang,0,Negative
268,Tolong perbaiki lagi Soalnya setiap saya main pasti dikasih musuh yang pro player Sedangkan saya masih pemula. Kalau game nya tetap bagus bisa offline lagi itu saja yang bisa saya sampaikan oke saya tunggu perbaikan nya terimakasih . Monton tolong balikin lagi mode offline nya biar seru untuk melatih hero nya oke segitu saja yang bisa saya sampaikan,1,Positive
"269,""Gamenya udh baguus bgtt, tapi ada sedikit masalah karena pas udh mulai gamenya ditengah"""" pertandingan ada bug yg membuat hero kita jalan sendiri dan tdk bisa dikontrol, hero bakalan jalan sampe keluar arena dan tiba"""" gamenya keluar sendiri oadahal wifi aman"""" aja,itu aja sih tolong diperbaiki"",0,Negative"
273,Walaupun kata-kata kasar sudah dihilangkan.. Tapi masih saja tetap ada yang kelolosan,0,Negative
274,Sebenarnya salut banget sama moonton karena ML jadi game yang bagus untuk dimainkan. Namun hanya saja ada beberapa masalah yang tidak saya suka.. yaitu untuk matchmaking tidak seimbang,1,Positive
275,Untuk tampilan UI nya sih dah bagus tapi klo bisa kita bisa memilih UI nya sendiri contoh gua mau pasang UI Freya + skin yang sudah kita punya seperti di profil gitu kek nya bagus deh klo bisa di loby juga.,1,Positive
276,Game yang sangat menghibur. Dalam pertandingan sulit untuk menang,1,Positive
"279,""Moonton saya kecewa dengan game anda, dulu emang bagus saya suka tapi tidak untuk yang sekarang, banyak player yang feed, atau berperilaku buruk, bahkan juga ada anak kecil yang kalau main tuh suka seenaknya sendiri, tolonglah untuk yang seperti itu dimusnahkan saja demi kenyamanan dan keamanan player lain yang serius bermain, rematch yang nggak sesuai itu juga mengganggu permainan, tolong lah hal"""" Seperti ini untuk dihilangkan kalo ga kau akan kehilangan peminat pemain untuk main game ini."",0,Negative"
280,Untuk saat ini bermain mobile legend gerakan nya terasa agak berat dan kaku,0,Negative
283,Game nya sangat seru saya bermain dulu cuma bisa Romawi sekarang sudah bisa glory. Walaupun dulu saya Romawi tapi banyak yang menerima saya,1,Positive
284,Gamenya bagus banget dari grafiknya sama gamplaynya sudah bagus banget apalagi semenjak update terbaru ini udah oke banget saya kasih saran untuk server gamenya tolong di atur lagi sering gak seimbang timnya sama tim musuh trs tolong juga tambahin mode klir sampah data ml yang tidak diperlukan dalam gameplay juga kasian yang hp kentang juga sih ram 3 dan juga tolong banget kurangin draksistemnya cape losetrek trs karena hanya game ini yang menghibur gua.trimakasih sukses trs MLBBâ˜ºï¸,0,Negative
"286,""Kenapa setiap kali win streak ranked mode lebih dari 3-5 kali """"selalu ada"""" kejadian yang menjengkelkan, yaitu ping tinggi. Dan yg menjengkelkan lagi di report AFK. Tolong jangan sia-sia kan usaha dan dedikasi saya untuk bermain. Saya lebih baik kalah dalam fairplay dari pada kalah karena kejadian tersebut. Terimakasih montoon"",0,Negative"
288,Habis update malah lemot dan semakin banyak cheater . Tolong moonton di filter tuh masih banyak yg pakai cheat . Terus juga mohon di perhatikan jaringan sistem . Padahal sinyal saya penuh saya buat YouTube ,0,Negative
289,Saya sudah 6 tahun main game ini tidak saya pungkiri saya sangat menyukai game ini tetapi saya kecewa dengan jaringan dulu tidak seperti itu setelah beberapa kali update kok jaringanya semakin parah yah,0,Negative
290,Tadinya saya mau menyampaikan keluhan saya lewat pihak moonton dalam ingame namun saat mau kirim gambar bug saya malah relog dan itu terjadi berulang-ulang. Jadi keluhan saya itu untuk bug pada profil cukup banyak bug di profil contohnya di fitur edit setelah memilih profil mana yang ingin dipakai malah gambar kosong yang dipaparkan di layar setelah itu di bagian fitur perkecil dan perbesar gambar itu jelas sangat aneh. Tolong di fix bug bug di bagian profilnya terlebih dahulu admin moonton,0,Negative
291,HP saya ram 4/64 tapi pas main ML di Match loading lambat ,0,Negative
292,Setelah update masih banyak banget player yg ngeluh tentang keseimbangan match making dan saya Suga berfikir begitu karena saya adalah player solo jadi sering banget ketemu TIM yg ga ngerti main padahal udah rank Mytik honor ke atas dan sangat berbeda jauh dengan tim musuh yg sudah mengerti mikro/makro di in game semoga di perbaiki lagi ya bapak Moonton tercinta Itu ja sih dari gw:))))))))))),0,Negative
"293,""jadi gini moonton, saya bukannya tidak suka dengan gamenya, namun yang saya kecewakan adalah update"""" akhir"""" ini anda bilang kalau match making bakal lebih adil, namun saya sama sekali tidak merasakannya, saya kalah dengan performa hmpir sama dengan musuh saya masih maklumi tapi belakangan kenapa sistemnya tambah buruk, saya sudah 1 bln main dapet tim yang afk 1-3 orang, ketemu dengan player yang baru belajar dan performa buruk, sedangkan musuh yang pro pro, itu yang namanya matchmaking adil?"",0,Negative"
296,Dari segi grafik sama event sudah bagus,1,Positive
297,kalau musuh ada yg afk dan kita invalid harusnya dapet satu bintang atau dapet satu fragment perlindungan bintang.. soalnya kan kita udah draft dan main kurang lebih 2-3 menit dan invalid.. kan rugi waktu.. mohon di evaluasi,0,Negative
298,Mobile legends â¤ï¸ Game yang menarik dan sangat bagus ðŸ˜ saya bermain dari awal seasion 1,1,Positive
