,text_data,sentiment,label
212,Sebenarnya cukup bagus dan bermanfaat aplikasinya. Hanya saja lebih di seleksi lagi driver dan kendaraannya demi kenyamanan penumpang! Banyak driver dan kendaraan kurang baik.,0,Negative
213,Setelah di update Aplikasinya skrg bsa chat sm resto,0,Negative
214,Fasilitas gopaylater tiba tiba dihilangkan setelah pengajuan upgrade padahal udah bertahun tahun pakai dan gak pernah telat bayar sesuai jatuh tempo. Ada apa dengan gopaylater??? Tapi terlepas udah gak diberi limit lagi saya ucapkan terimakasih.,0,Negative
215,Semenjak di upgrade malah aneh. Gopaylater nya gak bisa digunain lagi .. setiap mau transaksi gak bisa tulisannya sedang ada gangguan,0,Negative
216,Gopaylaternya setelah di update aku merasa seperti pake pinjol yg bunganya berlipat lipat. Masak sekali transaksi ada biaya,0,Negative
217,Serius mau tanya sering kali saya pesen gojek ketika pembayaran beda sama di aplikasi,0,Negative
218,Tolong diperbaiki aplikasi sering crash (force close) mungkin karna bug. Untuk titik koordinat juga perlu lebih dibikin realtime. Suka loncat walaupun cuma bbrpa meter.,0,Negative
219,Setelah diupdate kok sering banget ngelag ya? Padahal aku pakai koneksi wifi pribadi dan memory Ram 12GB Gedhe Tolong perbaiki aplikasinya kak,0,Negative
220,Saya sudah menggunakan gojek kurang dari 4 tahun,0,Negative
"221,""titik map tidak akurat , dan sudah saya kritik lama gak da perubahan. beda sama aplikasi sebelah titik map jauh lebih akurat, dan menanggapi balasan dari aplikasi """"isin akses lokasi pasti sadah di ijinkan karna jika tidak maka juga gak bisa di gunakan aplikasinya"""" dan pengaturan tidak saya bedakan dengan aplikasi sebelah namun tetap saja titik lokasi kurang akurat"",0,Negative"
223,setelah update malah ui nya tambah ribet ,0,Negative
225,Kenapa sekarang SERING tidak menanggapi/force close?? Di device/hp baru loh ini,0,Negative
227,Sangat bwemanfaat karena memudahkan kita dalam segala hal seperti pesan makanan,1,Positive
228,Kenapa ya setiap kali saya pesen gojek tarif perjalanan selalu berubah-ubah,0,Negative
231,Koq akhir2 ini sering eror ngelag yh,0,Negative
232,Awal pakai gojek sih ga ada masalah,0,Negative
233,Sering banget pesen gocar/goride udah setengah jalan ke arah,0,Negative
236,Mengapa go pulsa gak selancar dulu.. mengapa sering GGL erorr ,0,Negative
237,1. Opsi login tidak bisa dengan email sedangkan nomor saya sudah tak aktif dan tidak tau kapan terakhir kali order sesuatu. Jadi proses pengembalian akun lama tidak bisa di lakukan. 2. Pembayaran gopaylater tidak bisa menggunakan bank bca lagi. Harus topup gopay ribet. Niat mau bayar nyicil jadi malas. Jadi malas lanjut pake gopaylater.,0,Negative
239,Kok ini udh di update pas selesai update kenapa pas dibuka apk gojek nya gabisa ya admin ? Ini knpa toh.. jaringan saya lancar terus ntn ig dll. Pas buka gojek malah keluar terus. Masuk nya lama cuman tulisan gojek doang daritadi ini. Mohon diperbaiki lah ya. Seharusnya kalo udh di update lebih baik ga ngeleg2,0,Negative
240,Gak enak mau ngasih bintang 2 atau 3 buat driver. Kasian nanti pointnya turun,0,Negative
241,Tadinya oke lahh tiap pesan gofood slalu cepat walaupun pake ongkir mode hemat.. ehh skrg lama bgt,1,Positive
242,Ini gimana yah aplikasi terbaru malah suka ngefrezze dan eror mohon perbaikannya gojek,0,Negative
243,Sejak perubahan gopay later dari findaya ke MAB,0,Negative
244,Apa apaan ini gojek kok ongkirnya semakin mahal. Bukan nya mempermudah. Kalau mahal sama aja bagus customer keluar beli sndiri. Estimasi waktu nya juga kok makin lama. Sebelumnya cepet.,0,Negative
245,Awalnya senang banget sm aplikasi ini. Simple,1,Positive
246,Aplikasi buat mempermudah perjalanan tapi promo perjalanan malah skrg udah jarang diksh.. semakin sering dipakai malah semakin GK dpt promo atau diskon. Maunya gimana..,0,Negative
"247,""Sebenarnya aplikasi nya bagus, namun kekurangan nya pada saat menentukan lokasi tujuan sering kali ''lokasi tidak ketemu''. Padahal di aplikasi sebelah lebih mudah untuk menentukan lokasi nya. Mohon diperbaiki masalah sepele ini gara"""" lokasi tidak ketemu saya beralih ke aplikasi sebelah."",0,Negative"
248,kenapa ya gopaylaternya setelah di upgrade gabisa digunain padahal sebelumnya bisa bisa aja ga pernah telat bayar juga,0,Negative
250,Tampilannya aplikasinya cukup membingungkan untuk yg baru pakai,0,Negative
251,Driver yg awal menerima orderan dan seketika cancel tanpa info kenapa,0,Negative
"253,""Aplikasinya sebenarnya bagus,tapi ada yang bikin saya tidak nyaman dan kecewa pada metode pembayaran scan awalnya pembayaran scan bisa dipake tapi pas saya mau pake lagi gk bisa malah keluar peringatan """" wah,aplikasi belum bisa lanjut,mungkin fiturnya belum ada buat kamu atau aplikasi perlu di update dlu"""" Saya udh update tapi masih aja gk bisa dipake...!! Knp yaaa kok bisa gtt???"",0,Negative"
255,Bintang 5 dari saya. Tapi saya harap ada pengecekan ulang pada sistem top up nya yg tidak bisa membuka konten yg dikirim oleh keluarga untuk top up gopay dan peningkatan kecepatan pelayanan untuk gofood dan kenyamanan untuk gocar. Terimakasih,1,Positive
256,TOLONG SAYA TDK BISA BUKA GOJEK SAYA. TADI PAGI HARUS DI UPDATE TAPI JD BGNI.TDK BISA AKTIF. HARUS BGM? COBA JIKA UPDATE NY TDK SERING2.. Quota sdh diisi. Mau apa lagi atuh? Bgm admin bisa bantu tidak?? Klick link yg mana ya ..panjang bgtu. Dan heran ny aplikasi gojek jadi ny hanya muter terus saja. Tdk maju pindah menu berikut ny. Update dulu deh yg benar baru minta pemakai update. Sedikit dikit update. Tdk aman akhr ny jadi masalah tdk bisa buka. Kenapa ya? Thks. aplikasi ny terus muter sj,0,Negative
257,Semakin kesini promo menggunakan layanan yang ada di aplikasi gojek promonya harus menggunakan mitra lainnya,1,Positive
258,Saran nih untuk goride transit kalau bisa tujuan stasiun nya bisa di edit,0,Negative
259,Pengalaman setelah tampilan baru dalam aplikasi nya sering terjadi macet dan tidak dapat di tekan,0,Negative
260,Ngedrop lebih dri 1 pesanan keterangan ngedrop pesanan searah,0,Negative
263,Sangat membantu memudahkan terutama memesan makanan,0,Negative
265,Driver mobil nya sering tiba2 cancel kenapa ya? Trus kalo pesan mobil yg XL pasti nyangkut nya ke mobil yg biasa padahal dari aplikasi kita udah klik yg mobil XL. Jadi susah kalo pas butuh mobil yg besar buat jalan sama keluarga.,0,Negative
266,Sebelum upgrade saya bisa kirim pesan via aplikasi sama driver kalo ada pesan tambahan. Sekarang selalu tulisannya you can not connect terus. Padahal order masih jalan. Kecewa banget padahal saya pelanggan setia. Jadi males,0,Negative
269,Aplikasi yg sangat bembantu dalam bertransportasi dan bertransaksi. Minus nya saat pesan gofood aja padahal banyak voucher nya TPI hanya bisa pilih salah satu,0,Negative
270,Aplikasinya sangat bagus dan sangat membantu bagi pemakainya tetapi pada keadaan tertentu petugasnya masih belum maksimal dalam hal pelayanan terutama pada saat saat cuaca hujan .untuk aplikasi go send terutama sangat sangat jelek pelayanannya.,0,Negative
272,Aplikasi gojek membantu saya ketika sangat butuh,1,Positive
273,dulu ketika berpergian ke kota sangat bingung dan ribet kalau tdk bawa kendaraan pribadi..semenjak ada gojek jadi mudah,0,Negative
275,Tapi minta tolong untuk GPS masih lom bisa sesuai alamat.. Tolong perbaiki di bag ini y.. T4 sbleh titik GPS bisa pas,0,Negative
276,Sepertinya ucapan terima kasih saja tidaklah cukup. ini benar-benar mengubah cara saya mengelola perjalanan dan kebutuhan sehari-hari saya. saya sering menggunakan layanan gocar dan gofood. layanan mengemudi yang ramah dan handal. makanan yang saya pesan melalui gofood selalui tiba dengan kondisi baik. ada kemudahan melacak perjalanan secara real time. fasilitas gopay juga sangat nyaman untuk pembayaran. GOJEK maju terus Indonesia.,1,Positive
277,Kirim kode OTP lewat WA lama banget,0,Negative
278,Sangat membantu..tapi sayang kemaren2 terakhir transaksi mahal bgt.. Biasanya cuma 30k ini nyampe 90k padahal titik jemput dan tujuan sama.. Dongkol bgt,0,Negative
279,Untuk jasa gojek sama gosend sih ga ada lawan yah,0,Negative
280,Tolong tambah kan fitur pesan sebelum mendapatkan driver di fitur gofood,0,Negative
282,Aplikasi karya anak bangsa sangat membantu jika diperlukan walaupun sebetul saya jarang pakai tapi jika dibutuhkan sangat membantu tinggal ditingkatkan lagi pelayanan dan kualitas nya,1,Positive
283,Thanks Gojek selalu ada d saat yg tepat & selalu cepat & baik pelayanan Driver nya juga sangat membantu dlm hal apa pun misalkan cari jalan pintas ga macet,1,Positive
285,Untuk tampilan aplma sudah bagus dan tidak error lagi Usulan dari saya mohon goridenya ditampilkan info jns motor drivernya seperti dulu agar tuna netra seperti saya lebih terbantu,1,Positive
287,Transaksi apapun cepet banget. Isi pulsa mudah. Bayar belanjaan cepet. Isi saldo juga cepet masuk,1,Positive
289,Entah kenapa banyak sekali komentar negatif untuk aplikasi ini. Padahal selama saya menggunakan aplikasinya aman-aman aja nggak ada kendala untuk kebutuhan memesan makanan (GoFood). Pengantarannya cepat,1,Positive
291,Dengan tujuan yang sama hanya berbeda jalan (lewat tol dan tidak) kita diminta driver untuk mengubah/meng edit tujuan,0,Negative
292,Aplikasi Gojek sangat membantu dalam menjalani rutinitas sehari-hari saya. Saya bisa dengan mudah memesan transportasi,1,Positive
"293,""Aplikasi nya berjalan dengan lancar tanpa kendala ataupun error' jadi saya nyaman deh bisa memakai gojek soalnya bisa belanja dll jadi buat yang ngomongin apk nya sulit ataupun error' mungkin terkendala Jaringan nya mungkin! Makasih team surverisuer semoga makin berkembang dan jaya selalu salam sukses dari Lampung""""."",1,Positive"
294,Aplikasi bagus dan sy selalu menggunankannya. Tapi knp yg 1 bulan ini ketika sedang di gunakan sering tibaÂ² hang dan tdk lama muncul peringatan tutup aplikasi. Sehingga sy harus mulai kembali dari awal. Padahal sinyal bagus dan kuat. Mohon bantuannya,0,Negative
"296,""Aplikasi nya berjalan dengan lancar tanpa kendala ataupun error' jadi saya nyaman deh bisa memakai gojek soalnya bisa belanja dll jadi buat yang ngomongin apk nya sulit ataupun error' mungkin terKendala Jaringan nya mungkin! Makasih team surverisuer semoga makin berkembang dan jaya selalu salam sukses dari Palembang""""."",1,Positive"
297,fitur bermasalah kemarin udah diubah bagus,0,Negative
298,Saya sering menggunakan gosend tapi sekarang kenapa dapat driver selalu yang jauh dari titik penjemputan sampai 7km,0,Negative
299,Terbantu sekali dengan adanya goshop. Tapi sekarang tidak bisa memesan dimana saja. Dulu ketika ada keperluan di rumah pas tugas ke luar kota saya bisa pesan ke toko apapun di sekitar rumah. Tapi sekarang susah. Tolong gojek kembalikan lagi fungsi itu agar saya dapat memenuhi kebutuhan di rumah kapan saja dan dimana saja.,0,Negative
